course_name,lecture_name,review_rating,review_comment
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",5,"Excellent, exceeded my expectations!"
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",5,"Great, I have learned a lot of new tricks"
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",5,Excellent
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,Great.
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,"So far, the course has been insightful."
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",5,"Need some examples of sales or Marketing data, I am not in finance and I found some challenges to understand some examples in the videos. Other than this point it is a fantastic structured course"
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,"Amazing Course"
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,Excellent
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,exellent
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,nice
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,5
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",5,"Thanks for the Great Efforts "
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",5,excellent
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",5,Excellent
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",5,Excellent
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,"GREAT COURSE"
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,"this is awesome sauce. I am keenly waiting for the ML Algorithms course
"
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,excellent
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",5,good
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,"super enjoying the course"
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,great
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",5,Great
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",4,Great!
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",4,Good
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",4,"Interesting but he's little bit fast in explanation.
Overall, it's great."
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",4,"its good"
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",4,"It lacks the shortcuts for mac"
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",4,"Good lesson. Only a bit repetitive from 1 and 2, and could use more real life case studies. Great job overall. "
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",4,"TOUGH TO MEMORIZE ALL FORMULAS AS I HAVE NEVER GONE THIS MUCH DEEP INTO EXCEL.BUT EXCELLENT COURSE. TIME WORTHY"
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",4,"excellent course however does not contain really advanced concepts "
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",4,"It was a good experience."
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",4,"I think, If the instructor focus more in the formulas dealing with data, not to reference data, it would be better. but to be  honest still the best course contents, cover the most important functions of the Excel "
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",3,"hard to follow due to no access to data info. Would love to have worked along with the video. The resources aren't always useful either. "
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",3,"Deberían poner los exceles que realiza el video como ejemplo para poder seguir el video, no sólo los ejercicios"
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",3,"As a advanced Google Sheet user I learn a lot from this lesson, but I know Excel capable of a lot more. Advanced Excel course should covers (power) queries and many complex functions combo like nested iferror + ifs +if, or sort + unique, and how to import from other sheets"
"Advanced Microsoft Excel","Excel Tips & Tricks Part 4",3,Good
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",2,"The course doesn't take into consideration of mac users. Would be nice to mention shortcuts for mac excel or mention that Alt shortcut functions aren't available for mac users. "
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",1,"it is not for mac"
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",1,"the level is very low for an advanced course"
"Advanced Microsoft Excel","F1 to F12 - Using Excel's Function Keys",1,
"Advanced SQL","SQL Temporary Tables - Extra Features",5,"5 ⭐⭐⭐⭐⭐"
"Advanced SQL","SQL Temporary Tables - Extra Features",5,"I has been an enjoyable course that brings me the confidence to better manage my Sustainability Projects requiring knowledge of SQL. It is timely!"
"Advanced SQL","PARTITION BY vs GROUP BY",5,Perfect!
"Advanced SQL","SQL Temporary Tables - Extra Features",5,"Excellent, compact course pinpointing the Advanced Topics of MySQL."
"Advanced SQL","PARTITION BY vs GROUP BY",5,"Fantastic... Forever with 365"
"Advanced SQL","SQL Temporary Tables - Extra Features",5,"Thank you for creating this Advanced SQL class."
"Advanced SQL","PARTITION BY vs GROUP BY",5,Excellent!
"Advanced SQL","SQL Temporary Tables - Extra Features",5,"This course is very informative and  well organized. I enjoyed taking it. "
"Advanced SQL","PARTITION BY vs GROUP BY",5,"Great and challenging course which is very useful for practical work."
"Advanced SQL","PARTITION BY vs GROUP BY",5,Good
"Advanced SQL","PARTITION BY vs GROUP BY",5,"Well Designed Program!..."
"Advanced SQL","SQL Temporary Tables - Extra Features",5,"Great explanation with wide topic covered in best way"
"Advanced SQL","PARTITION BY vs GROUP BY",5,Good
"Advanced SQL","PARTITION BY vs GROUP BY",5,"Awsome "
"Advanced SQL","PARTITION BY vs GROUP BY",5,"i love it
and assignements are easy and instructives"
"Advanced SQL","PARTITION BY vs GROUP BY",5,Excellent
"Advanced SQL","PARTITION BY vs GROUP BY",5,Best!
"Advanced SQL","PARTITION BY vs GROUP BY",4,"Easily 4-5 stars. I'm only 30% done as I'm reviewing so hard to give 5 stars yet but so far so good B)"
"Advanced SQL for Data Engineering","SQL syntax",5,"till now its good understandable"
"Advanced SQL for Data Engineering","Question 4",5,"Excellent course 👌🏻"
"Advanced SQL for Data Engineering","SQL syntax",5,Excellent!
"Advanced SQL for Data Engineering","SQL syntax",5,good
"Advanced SQL for Data Engineering","SQL syntax",5,"Simply awesome! The teacher explains all the concepts, from basic to advanced ones really well, and makes the course enjoyable."
"Advanced SQL for Data Engineering","SQL syntax",5,"concise explanation with enough details to explain each concept and topic."
"Advanced SQL for Data Engineering","SQL syntax",5,"Explanations are very clear to understand"
"Advanced SQL for Data Engineering","Question 4",3,"Good as an overview of each topic, but doesn't go into great detail on use cases or further explanations on how to apply them in a real world situation."
"Advanced SQL for Data Engineering","Question 4",3,"the speaker talks fast, and most of the time I can't follow. had to do replays just to understand the course."
"Agile and Scrum Project Management","Agile vs Waterfall - Conclusions",5,"Great course"
"Agile and Scrum Project Management","Agile vs Waterfall - Conclusions",5,"Totally loved this one. I got to understand a lot better what these terms I hear at work really mean; Epics, User Stories, Points, etc.
I now understand better about these project structures. Content well delivered as well."
"Agile and Scrum Project Management","Agile vs Waterfall - Conclusions",5,Excellent
"Agile and Scrum Project Management","Agile vs Waterfall - Conclusions",5,"He provided clear definitions of both PM models with suitable examples."
"AI Applications for Business Success","Correlation vs. Causation",5,"The instructor is really a great expert in business applications of AI."
"AI Applications for Business Success","Correlation vs. Causation",5,Amazing
"AI Applications for Business Success","Correlation vs. Causation",5,Good
"AI Applications for Business Success","Correlation vs. Causation",5,Great
"AI Applications for Business Success","Correlation vs. Causation",5,good
"AI Applications for Business Success","Quantile Difference Tests",5,"Excellent
"
"AI Applications for Business Success","Correlation vs. Causation",5,EXCELLENT
"AI Applications for Business Success","Correlation vs. Causation",5,"excellent course"
"AI Applications for Business Success","Correlation vs. Causation",5,Excellent
"AI Applications for Business Success","Quantile Difference Tests",5,"good and informative course, thank you"
"AI Applications for Business Success","Correlation vs. Causation",5,Excellent!
"AI Applications for Business Success","Correlation vs. Causation",5,"Very useful!"
"AI Applications for Business Success","Correlation vs. Causation",5,"Very helpful"
"AI Applications for Business Success","Correlation vs. Causation",5,Good
"AI Applications for Business Success","Correlation vs. Causation",5,"its great"
"AI Applications for Business Success","Quantile Difference Tests",5,Good
"AI Applications for Business Success","Quantile Difference Tests",5,"A great course on Artifical Intelligence with a practical example. I wish to learn how AI applies in the manufacturing environment."
"AI Applications for Business Success","Correlation vs. Causation",5,good
"AI Applications for Business Success","Correlation vs. Causation",4,"good explanation"
"AI Applications for Business Success","Quantile Difference Tests",3,"This is my first advanced specialisation course and I really appreciate the thorough advanced statistics provided. That being said the lecturer must be nearer to the mic when doing his recordings as well as be a bit more enthusiastic ( I dont know how but data science should be taught more thought provoking or a subtle change of tone from time to time as opposed to the monotone voice ive heard throughout all these lectures). The code is outdated in the git hub and the preliminary stages of running those codes in Github did not work. Lecture notes would useful as I am patient enough to use the subtitles and pick out what I assume (I am guessing) is the most important statistical knowledge from the course. The courses before had pdf files to explain statistics and they are very helpful for data science students globally."
